"abk","pubyear","item_id","item_id_cited","citing_pubyear","ref_pubyear","ref_is_also_in_goldstandard","ref_is_also_german_law"
ZRG,2020,W3083802574,,,,,
ZRG,2020,W3082464258,,,,,
ZRG,2020,W4246432107,,,,,
ZRG,2020,W3001293095,,,,,
ZRG,2020,W3030668621,,,,,
ZRG,2020,W3080506580,,,,,
ZRG,2020,W3081528649,,,,,
ZRG,2020,W3081534807,,,,,
ZRG,2020,W3081550287,,,,,
ZRG,2020,W3081552094,,,,,
ZRG,2020,W3082339033,,,,,
ZRG,2020,W3082355307,,,,,
ZRG,2020,W3082355582,,,,,
ZRG,2020,W3082364102,,,,,
ZRG,2020,W3082376703,,,,,
ZRG,2020,W3082391088,,,,,
ZRG,2020,W3082391964,,,,,
ZRG,2020,W3082394344,,,,,
ZRG,2020,W3082400516,,,,,
ZRG,2020,W3082408305,,,,,
ZRG,2020,W3082432074,,,,,
ZRG,2020,W3082438970,,,,,
ZRG,2020,W3082454572,,,,,
ZRG,2020,W3082454750,,,,,
ZRG,2020,W4249205766,,,,,
ZRG,2020,W3082468904,,,,,
ZRG,2020,W3082473944,,,,,
ZRG,2020,W3082476991,,,,,
ZRG,2020,W3082478149,,,,,
ZRG,2020,W3082515864,,,,,
ZRG,2020,W3082521033,,,,,
ZRG,2020,W3082534023,,,,,
ZRG,2020,W3082545397,,,,,
ZRG,2020,W3082551364,,,,,
ZRG,2020,W3082557148,,,,,
ZRG,2020,W3082565261,,,,,
ZRG,2020,W3082573234,,,,,
ZRG,2020,W3082589370,,,,,
ZRG,2020,W3082601761,,,,,
ZRG,2020,W3082649753,,,,,
ZRG,2020,W3082653465,,,,,
ZRG,2020,W3082657372,,,,,
ZRG,2020,W3082687785,,,,,
ZRG,2020,W3082692096,,,,,
ZRG,2020,W3084271033,,,,,
ZRG,2020,W3084280761,,,,,
ZRG,2020,W3084308689,,,,,
ZRG,2020,W3084322542,,,,,
ZRG,2020,W3084326369,,,,,
ZRG,2020,W3084327672,,,,,
ZRG,2020,W3084432111,,,,,
ZRG,2020,W3112737400,,,,,
ZRG,2020,W3135534272,,,,,
ZRG,2020,W3144814884,,,,,
ZRG,2020,W4229769260,,,,,
ZRG,2020,W4233759635,,,,,
ZRG,2020,W4240778127,,,,,
ZRG,2021,W3175436844,,,,,
ZRG,2021,W3173229480,,,,,
ZRG,2021,W3173231864,,,,,
ZRG,2021,W3173235845,,,,,
ZRG,2021,W3173272979,,,,,
ZRG,2021,W3174950448,,,,,
ZRG,2021,W3175014922,,,,,
ZRG,2021,W3175088205,,,,,
ZRG,2021,W3175106609,,,,,
ZRG,2021,W3175194902,,,,,
ZRG,2021,W3175198188,,,,,
ZRG,2021,W3175204704,,,,,
ZRG,2021,W3175220710,,,,,
ZRG,2021,W3175227524,,,,,
ZRG,2021,W3175240868,,,,,
ZRG,2021,W3175255675,,,,,
ZRG,2021,W3175259187,,,,,
ZRG,2021,W3175259417,,,,,
ZRG,2021,W3175260050,,,,,
ZRG,2021,W3175306572,,,,,
ZRG,2021,W3175343782,,,,,
ZRG,2021,W3175391465,,,,,
ZRG,2021,W3175400705,,,,,
ZRG,2021,W3175432358,,,,,
ZRG,2021,W3175484399,,,,,
ZRG,2021,W3175514175,,,,,
ZRG,2021,W3175531018,,,,,
ZRG,2021,W3175543310,,,,,
ZRG,2021,W3175568206,,,,,
ZRG,2021,W3175581131,,,,,
ZRG,2021,W3175585480,,,,,
ZRG,2021,W3175589899,,,,,
ZRG,2021,W3175595037,,,,,
ZRG,2021,W3175609433,,,,,
ZRG,2021,W3175611775,,,,,
ZRG,2021,W3175638053,,,,,
ZRG,2021,W3175645544,,,,,
ZRG,2021,W3175696887,,,,,
ZRG,2021,W3175696970,,,,,
ZRG,2021,W3177396774,,,,,
ZRG,2021,W3177430243,,,,,
ZRG,2021,W3177473653,,,,,
ZRG,2021,W3177474569,,,,,
ZRG,2021,W4247727995,,,,,
ZRG,2021,W4213243948,,,,,
ZRG,2021,W4233971638,,,,,
ZRG,2021,W4234916207,,,,,
ZRG,2021,W4240767232,,,,,
ZRG,2021,W4246374197,,,,,
ZRG,2021,W4254411217,,,,,
ZRG,2021,W4254900203,,,,,
ZRG,2021,W4239589922,,,,,
ZRG,2021,W4246509214,,,,,
ZRG,2021,W3173167602,,,,,
ZRG,2021,W3173221951,,,,,
ZRG,2021,W3173222327,,,,,
ZRG,2021,W3173860012,,,,,
ZRG,2021,W3173921488,,,,,
ZRG,2021,W3174059268,,,,,
ZRG,2021,W3174064004,,,,,
ZRG,2021,W3174087774,,,,,
ZRG,2021,W3174112926,,,,,
ZRG,2021,W3174121203,,,,,
ZRG,2021,W3174167588,,,,,
ZRG,2021,W3174191064,,,,,
ZRG,2021,W4234304699,,,,,
ZRG,2021,W3177319033,,,,,
ZRG,2021,W3177285458,,,,,
ZRG,2021,W3177268268,,,,,
ZRG,2021,W3177252911,,,,,
ZRG,2021,W3177207612,,,,,
ZRG,2021,W3177142068,,,,,
ZRG,2021,W3177135897,,,,,
ZRG,2021,W3177117557,,,,,
ZRG,2021,W3177114766,,,,,
ZRG,2021,W3177049034,,,,,
ZRG,2021,W3177022387,,,,,
ZRG,2021,W3174204013,,,,,
ZRG,2021,W3174206718,,,,,
ZRG,2021,W3176537468,,,,,
ZRG,2021,W3176545691,,,,,
ZRG,2021,W3176558577,,,,,
ZRG,2021,W3176599765,,,,,
ZRG,2021,W3176613061,,,,,
ZRG,2021,W3176620530,,,,,
ZRG,2021,W3176622729,,,,,
ZRG,2021,W3176635577,,,,,
ZRG,2021,W3176658606,,,,,
ZRG,2021,W3176670683,,,,,
ZRG,2021,W3176674853,,,,,
ZRG,2021,W3176729419,,,,,
ZRG,2021,W3176729842,,,,,
ZRG,2021,W3176733602,,,,,
ZRG,2021,W3176752238,,,,,
ZRG,2021,W3176753507,,,,,
ZRG,2021,W3176794263,,,,,
ZRG,2021,W3176876871,,,,,
ZRG,2021,W3176881114,,,,,
ZRG,2021,W3176905860,,,,,
ZRG,2021,W3176950010,,,,,
ZRG,2021,W3176955795,,,,,
ZRG,2021,W3176986171,,,,,
ZRG,2021,W3176990989,,,,,
ZRG,2021,W3177016512,,,,,
ZRG,2021,W3177020885,,,,,
ZRG,2021,W3173339364,,,,,
ZRG,2021,W3173345619,,,,,
ZRG,2021,W3173374358,,,,,
ZRG,2021,W3173399823,,,,,
ZRG,2021,W3173480285,,,,,
ZRG,2021,W3173488583,,,,,
ZRG,2021,W3173499919,,,,,
ZRG,2021,W3173500397,,,,,
ZRG,2021,W3173514891,,,,,
ZRG,2021,W3173545631,,,,,
ZRG,2021,W3173611480,,,,,
ZRG,2021,W3173622325,,,,,
ZRG,2021,W3173640956,,,,,
ZRG,2021,W3173654648,,,,,
ZRG,2021,W3173662026,,,,,
ZRG,2021,W3173685322,,,,,
ZRG,2021,W4254482100,,,,,
ZRG,2021,W3173689623,,,,,
ZRG,2021,W3173696015,,,,,
ZRG,2021,W3173792689,,,,,
ZRG,2021,W3173799066,,,,,
ZRG,2021,W3173814434,,,,,
ZRG,2021,W3173314618,,,,,
ZRG,2021,W3173320693,,,,,
ZRG,2021,W3173815261,,,,,
ZRG,2021,W3173832484,,,,,
ZRG,2021,W3174232661,,,,,
ZRG,2021,W4238118004,,,,,
ZRG,2021,W4237942392,,,,,
ZRG,2021,W4237927584,,,,,
ZRG,2021,W4231700644,,,,,
ZRG,2021,W4231262800,,,,,
ZRG,2021,W3176520493,,,,,
ZRG,2021,W3176505006,,,,,
ZRG,2021,W3176501439,,,,,
ZRG,2021,W3176476343,,,,,
ZRG,2021,W3176467075,,,,,
ZRG,2021,W3176440263,,,,,
ZRG,2021,W3176417939,,,,,
ZRG,2021,W3176402457,,,,,
ZRG,2021,W3176374134,,,,,
ZRG,2021,W3176371580,,,,,
ZRG,2021,W3176361856,,,,,
ZRG,2021,W3176240472,,,,,
ZRG,2021,W3176239120,,,,,
ZRG,2021,W3176199603,,,,,
ZRG,2021,W3176127342,,,,,
ZRG,2021,W3176122728,,,,,
ZRG,2021,W3176090017,,,,,
ZRG,2021,W3176083658,,,,,
ZRG,2021,W3175995983,,,,,
ZRG,2021,W3175973784,,,,,
ZRG,2021,W3175956969,,,,,
ZRG,2021,W3175953249,,,,,
ZRG,2021,W3175947969,,,,,
ZRG,2021,W3175923711,,,,,
ZRG,2021,W3175901474,,,,,
ZRG,2021,W3175888451,,,,,
ZRG,2021,W3175885651,,,,,
ZRG,2021,W3175884009,,,,,
ZRG,2021,W3175880646,,,,,
ZRG,2021,W3175879457,,,,,
ZRG,2021,W3175871902,,,,,
ZRG,2021,W3175837567,,,,,
ZRG,2021,W3175821329,,,,,
ZRG,2021,W3175796891,,,,,
ZRG,2021,W3175745610,,,,,
ZRG,2021,W3175699874,,,,,
ZRG,2021,W3174946100,,,,,
ZRG,2021,W3174928888,,,,,
ZRG,2021,W3174922829,,,,,
ZRG,2021,W3174908527,,,,,
ZRG,2021,W3174854622,,,,,
ZRG,2021,W3174851967,,,,,
ZRG,2021,W3174848546,,,,,
ZRG,2021,W3174839428,,,,,
ZRG,2021,W3174836860,,,,,
ZRG,2021,W3174832035,,,,,
ZRG,2021,W3174828033,,,,,
ZRG,2021,W3174640416,,,,,
ZRG,2021,W3174598221,,,,,
ZRG,2021,W3174548686,,,,,
ZRG,2021,W3174526121,,,,,
ZRG,2021,W3174517800,,,,,
ZRG,2021,W3174516426,,,,,
ZRG,2021,W3174486848,,,,,
ZRG,2021,W3174483331,,,,,
ZRG,2021,W3174457607,,,,,
ZRG,2021,W3174423354,,,,,
ZRG,2021,W3174422174,,,,,
ZRG,2021,W3174402160,,,,,
ZRG,2021,W3174390544,,,,,
ZRG,2021,W3174371837,,,,,
ZRG,2021,W3174370240,,,,,
ZRG,2021,W3174299547,,,,,
ZRG,2021,W3174295181,,,,,
ZRG,2021,W3174277325,,,,,
ZRG,2021,W3174253845,,,,,
ZRG,2021,W3174246073,,,,,
ZRG,2021,W3174245877,,,,,
ZRG,2021,W4238167491,,,,,
ZRG,2021,W3174222240,,,,,
ZRG,2021,W3174216419,,,,,
ZRG,2021,W3174210690,,,,,
ZRG,2021,W4238836162,,,,,
ZRG,2022,W4292714529,,,,,
ZRG,2022,W4292607534,,,,,
ZRG,2022,W4292607543,,,,,
ZRG,2022,W4292607565,,,,,
ZRG,2022,W4292607568,,,,,
ZRG,2022,W4292607569,,,,,
ZRG,2022,W4292607570,,,,,
ZRG,2022,W4292607571,,,,,
ZRG,2022,W4292607572,,,,,
ZRG,2022,W4292607574,,,,,
ZRG,2022,W4292607576,,,,,
ZRG,2022,W4292607580,,,,,
ZRG,2022,W4292607582,,,,,
ZRG,2022,W4292607583,,,,,
ZRG,2022,W4292607584,,,,,
ZRG,2022,W4292607587,,,,,
ZRG,2022,W4292607588,,,,,
ZRG,2022,W4292607589,,,,,
ZRG,2022,W4292607590,,,,,
ZRG,2022,W4292607593,,,,,
ZRG,2022,W4292607594,,,,,
ZRG,2022,W4292607596,,,,,
ZRG,2022,W4292607597,,,,,
ZRG,2022,W4292607600,,,,,
ZRG,2022,W4292607603,,,,,
ZRG,2022,W4292607605,,,,,
ZRG,2022,W4292607606,,,,,
ZRG,2022,W4292607607,,,,,
ZRG,2022,W4292607608,,,,,
ZRG,2022,W4292607609,,,,,
ZRG,2022,W4292607611,,,,,
ZRG,2022,W4292607612,,,,,
ZRG,2022,W4292607613,,,,,
ZRG,2022,W4292607614,,,,,
ZRG,2022,W4292607615,,,,,
ZRG,2022,W4292607617,,,,,
ZRG,2022,W4292607619,,,,,
ZRG,2022,W4292714469,,,,,
ZRG,2022,W4292714470,,,,,
ZRG,2022,W4292714472,,,,,
ZRG,2022,W4292714475,,,,,
ZRG,2022,W4292714476,,,,,
ZRG,2022,W4292714478,,,,,
ZRG,2022,W4292714481,,,,,
ZRG,2022,W4292714482,,,,,
ZRG,2022,W4292714489,,,,,
ZRG,2022,W4292714503,,,,,
ZRG,2022,W4292714512,,,,,
ZRG,2022,W4292714519,,,,,
ZRG,2022,W4292714526,,,,,
ZRG,2022,W4292828916,,,,,
ZRG,2022,W4292829796,,,,,
ZRG,2022,W4292829798,,,,,
ZRG,2022,W4292829801,,,,,
ZRG,2022,W4292829802,,,,,
ZRG,2022,W4292829810,,,,,
ZRG,2022,W4292829815,,,,,
ZRG,2022,W4292829828,,,,,
ZRG,2022,W4292829829,,,,,
ZRG,2022,W4292829836,,,,,
ZRG,2022,W4292829839,,,,,
ZRG,2022,W4292829845,,,,,
ZRG,2022,W4292829905,,,,,
ZRG,2022,W4292829917,,,,,
ZRG,2022,W4292829918,,,,,
ZRG,2022,W4292829922,,,,,
ZRG,2022,W4292829923,,,,,
ZRG,2022,W4292829932,,,,,
ZRG,2022,W4292829933,,,,,
ZRG,2022,W4292829935,,,,,
ZRG,2022,W4292829937,,,,,
ZRG,2022,W4292714456,,,,,
ZRG,2022,W4292696639,,,,,
ZRG,2022,W4292696640,,,,,
ZRG,2022,W4292696644,,,,,
ZRG,2022,W4292696651,,,,,
ZRG,2022,W4292714452,,,,,
ZRG,2022,W4292607472,,,,,
ZRG,2022,W4292607479,,,,,
ZRG,2022,W4292607482,,,,,
ZRG,2022,W4292607483,,,,,
ZRG,2022,W4292607484,,,,,
ZRG,2022,W4292607490,,,,,
ZRG,2022,W4292607492,,,,,
ZRG,2022,W4292607496,,,,,
ZRG,2022,W4292607499,,,,,
ZRG,2022,W4292607500,,,,,
ZRG,2022,W4292607507,,,,,
ZRG,2022,W4292696672,,,,,
ZRG,2022,W4292607512,,,,,
ZRG,2022,W4292607514,,,,,
ZRG,2022,W4292607517,,,,,
ZRG,2022,W4292607520,,,,,
ZRG,2022,W4292607528,,,,,
ZRG,2022,W4292607529,,,,,
ZRG,2022,W4292696355,,,,,
ZRG,2022,W4292696356,,,,,
ZRG,2022,W4292696369,,,,,
ZRG,2022,W4292714455,,,,,
ZRG,2022,W4292696390,,,,,
ZRG,2022,W4292696392,,,,,
ZRG,2022,W4292696394,,,,,
ZRG,2022,W4292696402,,,,,
ZRG,2022,W4292696407,,,,,
ZRG,2022,W4292696414,,,,,
ZRG,2022,W4292696503,,,,,
ZRG,2022,W4292696606,,,,,
ZRG,2022,W4292696609,,,,,
ZRG,2022,W4292696612,,,,,
ZRG,2022,W4292696613,,,,,
ZRG,2022,W4292696621,,,,,
ZRG,2022,W4292696625,,,,,
ZRG,2022,W4292696628,,,,,
ZRG,2022,W4292696631,,,,,
ZRG,2022,W4292696633,,,,,
ZRG,2022,W4292696634,,,,,
ZRG,2022,W4292714460,,,,,
ZRG,2022,W4292714462,,,,,
ZRG,2022,W4292696637,,,,,
ZRG,2022,W4292696638,,,,,
ZRG,2022,W4292714467,,,,,
ZRG,2022,W4292829967,,,,,
ZRG,2022,W4292607620,,,,,
ZRG,2022,W4292607622,,,,,
ZRG,2022,W4292607626,,,,,
ZRG,2022,W4292607629,,,,,
ZRG,2022,W4292607631,,,,,
ZRG,2022,W4292607633,,,,,
ZRG,2022,W4292607635,,,,,
ZRG,2022,W4292607636,,,,,
ZRG,2022,W4292607638,,,,,
ZRG,2022,W4292607639,,,,,
ZRG,2022,W4292607640,,,,,
ZRG,2022,W4292607643,,,,,
ZRG,2022,W4292607645,,,,,
ZRG,2022,W4292607667,,,,,
ZRG,2022,W4292607669,,,,,
ZRG,2022,W4292607676,,,,,
ZRG,2022,W4292607678,,,,,
ZRG,2022,W4292607679,,,,,
ZRG,2022,W4292607687,,,,,
ZRG,2022,W4292607696,,,,,
ZRG,2022,W4292607704,,,,,
ZRG,2022,W4292607707,,,,,
ZRG,2022,W4292607727,,,,,
ZRG,2022,W4292696112,,,,,
ZRG,2022,W4292696220,,,,,
ZRG,2022,W4292696221,,,,,
ZRG,2022,W4292696226,,,,,
ZRG,2022,W4292696322,,,,,
ZRG,2022,W4292696324,,,,,
ZRG,2022,W4292696327,,,,,
ZRG,2022,W4292696329,,,,,
ZRG,2022,W4292696348,,,,,
ZRG,2022,W4292696352,,,,,
ZRG,2022,W4292696353,,,,,
ZRG,2022,W4292829941,,,,,
ZRG,2022,W4292829944,,,,,
ZRG,2022,W4292829949,,,,,
ZRG,2022,W4292829952,,,,,
ZRG,2022,W4292829957,,,,,
ZRG,2022,W4292829968,,,,,
ZRG,2022,W4292829983,,,,,
ZRG,2022,W4292829987,,,,,
ZRG,2022,W4292876670,,,,,
ZRG,2022,W4292876693,,,,,
ZRG,2022,W4292876768,,,,,
ZRG,2023,W4382396787,,,,,
ZRG,2023,W4382396784,,,,,
ZRG,2023,W4382396772,,,,,
ZRG,2023,W4382396770,,,,,
ZRG,2023,W4382396769,,,,,
ZRG,2023,W4382396767,,,,,
ZRG,2023,W4382396764,,,,,
ZRG,2023,W4382396763,,,,,
ZRG,2023,W4382396761,,,,,
ZRG,2023,W4382396760,,,,,
ZRG,2023,W4382396790,,,,,
ZRG,2023,W4382396785,,,,,
ZRG,2023,W4382397824,,,,,
ZRG,2023,W4382397911,,,,,
ZRG,2023,W4382397917,,,,,
ZRG,2023,W4382398001,,,,,
ZRG,2023,W4382398062,,,,,
ZRG,2023,W4382398990,,,,,
ZRG,2023,W4382498985,,,,,
ZRG,2023,W4382498989,,,,,
ZRG,2023,W4382559721,,,,,
ZRG,2023,W4382559735,,,,,
ZRG,2023,W4382559750,,,,,
ZRG,2023,W4382559751,,,,,
ZRG,2023,W4382397739,,,,,
ZRG,2023,W4382397738,,,,,
ZRG,2023,W4382397737,,,,,
ZRG,2023,W4382397730,,,,,
ZRG,2023,W4382397723,,,,,
ZRG,2023,W4382397720,,,,,
ZRG,2023,W4382397715,,,,,
ZRG,2023,W4382397713,,,,,
ZRG,2023,W4382397709,,,,,
ZRG,2023,W4382397707,,,,,
ZRG,2023,W4382397741,,,,,
ZRG,2023,W4382397745,,,,,
ZRG,2023,W4382397746,,,,,
ZRG,2023,W4382397757,,,,,
ZRG,2023,W4382397758,,,,,
ZRG,2023,W4382397761,,,,,
ZRG,2023,W4382397762,,,,,
ZRG,2023,W4382397763,,,,,
ZRG,2023,W4382397740,,,,,
ZRG,2023,W4382397768,,,,,
ZRG,2023,W4382397771,,,,,
ZRG,2023,W4382397772,,,,,
ZRG,2023,W4382397773,,,,,
ZRG,2023,W4382397774,,,,,
ZRG,2023,W4382397775,,,,,
ZRG,2023,W4382397778,,,,,
ZRG,2023,W4382397781,,,,,
ZRG,2023,W4382397787,,,,,
ZRG,2023,W4382397794,,,,,
ZRG,2023,W4382397795,,,,,
ZRG,2023,W4382397797,,,,,
ZRG,2023,W4382397804,,,,,
ZRG,2023,W4382397805,,,,,
ZRG,2023,W4382397806,,,,,
ZRG,2023,W4382397808,,,,,
ZRG,2023,W4382397811,,,,,
ZRG,2023,W4382397812,,,,,
ZRG,2023,W4382397817,,,,,
ZRG,2023,W4382397641,,,,,
ZRG,2023,W4382397643,,,,,
ZRG,2023,W4382397822,,,,,
ZRG,2023,W4382397664,,,,,
ZRG,2023,W4382397669,,,,,
ZRG,2023,W4382397674,,,,,
ZRG,2023,W4382397675,,,,,
ZRG,2023,W4382397677,,,,,
ZRG,2023,W4382397681,,,,,
ZRG,2023,W4382397687,,,,,
ZRG,2023,W4382397693,,,,,
ZRG,2023,W4382397695,,,,,
ZRG,2023,W4382397697,,,,,
ZRG,2023,W4382397704,,,,,
ZRG,2023,W4382397823,,,,,
ZRG,2023,W4382397825,,,,,
ZRG,2023,W4382397836,,,,,
ZRG,2023,W4382397838,,,,,
ZRG,2023,W4382397839,,,,,
ZRG,2023,W4382397841,,,,,
ZRG,2023,W4382397843,,,,,
ZRG,2023,W4382397846,,,,,
ZRG,2023,W4382397850,,,,,
ZRG,2023,W4382397862,,,,,
ZRG,2023,W4382397863,,,,,
ZRG,2023,W4382397868,,,,,
ZRG,2023,W4382397873,,,,,
ZRG,2023,W4382397884,,,,,
ZRG,2023,W4382397890,,,,,
ZRG,2023,W4382397905,,,,,
ZRG,2023,W4382396847,,,,,
ZRG,2023,W4382396793,,,,,
ZRG,2023,W4382396795,,,,,
ZRG,2023,W4382396796,,,,,
ZRG,2023,W4382396797,,,,,
ZRG,2023,W4382396798,,,,,
ZRG,2023,W4382396800,,,,,
ZRG,2023,W4382396801,,,,,
ZRG,2023,W4382396805,,,,,
ZRG,2023,W4382396807,,,,,
ZRG,2023,W4382396810,,,,,
ZRG,2023,W4382396813,,,,,
ZRG,2023,W4382396817,,,,,
ZRG,2023,W4382396819,,,,,
ZRG,2023,W4382396830,,,,,
ZRG,2023,W4382396834,,,,,
ZRG,2023,W4382396838,,,,,
ZRG,2023,W4382396841,,,,,
ZRG,2023,W4382396844,,,,,
ZRG,2023,W4382396845,,,,,
ZRG,2023,W4382396851,,,,,
ZRG,2023,W4382396856,,,,,
ZRG,2023,W4382396857,,,,,
ZRG,2023,W4382396859,,,,,
ZRG,2023,W4382396866,,,,,
ZRG,2023,W4382396868,,,,,
ZRG,2023,W4382396870,,,,,
ZRG,2023,W4382396872,,,,,
ZRG,2023,W4382396874,,,,,
ZRG,2023,W4382396880,,,,,
ZRG,2023,W4382396888,,,,,
ZRG,2023,W4382396891,,,,,
ZRG,2023,W4382396917,,,,,
ZRG,2023,W4382397616,,,,,
ZRG,2023,W4382397623,,,,,
ZRG,2023,W4382397632,,,,,
ZRG,2023,W4382397634,,,,,
ZRG,2023,W4382559752,,,,,
ZRG,2023,W4382559770,,,,,
ZRG,2023,W4382559785,,,,,
ZRG,2023,W4382559794,,,,,
ZRG,2023,W4382559796,,,,,
ZRG,2023,W4382559800,,,,,
ZRG,2023,W4382559802,,,,,
ZRG,2023,W4382559804,,,,,
ZRG,2023,W4382559806,,,,,
ZRG,2023,W4382559807,,,,,
ZRG,2023,W4382559814,,,,,
ZRG,2023,W4382559816,,,,,
ZRG,2023,W4382561756,,,,,
ZRG,2023,W4382561758,,,,,
ZRG,2023,W4382561759,,,,,
ZRG,2023,W4382561760,,,,,
ZRG,2023,W4382561765,,,,,
ZRG,2023,W4382561766,,,,,
ZRG,2023,W4382561775,,,,,
ZRG,2023,W4382561777,,,,,
ZRG,2023,W4382561780,,,,,
ZRG,2023,W4382561782,,,,,
ZRG,2023,W4382561783,,,,,
ZRG,2023,W4382561784,,,,,
ZRG,2023,W4382561789,,,,,
ZRG,2023,W4382561790,,,,,
ZRG,2023,W4382561791,,,,,
ZRG,2023,W4382561793,,,,,
ZRG,2023,W4382561798,,,,,
ZRG,2023,W4382561799,,,,,
ZRG,2023,W4382561800,,,,,
ZRG,2023,W4382561802,,,,,
ZRG,2023,W4382561806,,,,,
ZRG,2023,W4382561812,,,,,
ZRG,2023,W4382561815,,,,,
ZRG,2023,W4382561818,,,,,
ZRG,2023,W4382561819,,,,,
ZRG,2023,W4382561820,,,,,
ZRP,1971,W3217799945,,,,,
ZRP,1978,W1724583780,,,,,
ZRP,1985,W170631053,,,,,
ZRP,1987,W615194826,,,,,
ZRP,1988,W2997938944,,,,,
ZRP,1991,W3203271806,,,,,
ZRP,1993,W3190901262,,,,,
ZRP,1993,W600004312,,,,,
ZRP,1995,W2194981002,,,,,
ZRP,1996,W2733169716,,,,,
ZRP,1996,W3199240386,,,,,
ZRP,1997,W2900582215,,,,,
ZRP,1998,W2281409817,,,,,
ZRP,1998,W2293351523,,,,,
ZRP,1999,W2235651486,,,,,
ZRP,2000,W2902518963,,,,,
ZRP,2000,W2979520909,,,,,
ZRP,2001,W1521518762,,,,,
ZRP,2002,W847418350,,,,,
ZRP,2002,W2898947688,,,,,
ZRP,2002,W3199318304,,,,,
ZRP,2003,W2902383889,,,,,
ZRP,2005,W2203883814,,,,,
ZRP,2006,W2899051406,,,,,
ZRP,2007,W786897412,,,,,
ZRP,2007,W2990193647,,,,,
ZRP,2008,W933081707,,,,,
ZRP,2009,W3008855789,,,,,
ZRP,2010,W3024047742,,,,,
ZRP,2010,W3201897325,,,,,
ZRP,2011,W106614334,,,,,
ZRP,2012,W2273833351,,,,,
ZRP,2013,W2280886571,,,,,
ZRP,2013,W2990919305,,,,,
ZRP,2013,W2281275505,,,,,
ZRP,2013,W297863446,,,,,
ZRP,2013,W2281651478,,,,,
ZRP,2013,W2282571079,,,,,
ZRP,2013,W251070906,,,,,
ZRP,2013,W73973339,,,,,
ZRP,2013,W73871131,,,,,
ZRP,2013,W57073855,,,,,
ZRP,2013,W53888610,,,,,
ZRP,2013,W46780083,,,,,
ZRP,2013,W2281692785,,,,,
ZRP,2013,W46597917,,,,,
ZRP,2013,W445538364,,,,,
ZRP,2013,W443353923,,,,,
ZRP,2013,W2282986334,,,,,
ZRP,2013,W40872090,,,,,
ZRP,2013,W2276184254,,,,,
ZRP,2013,W342805370,,,,,
ZRP,2013,W27785565,,,,,
ZRP,2013,W2278180471,,,,,
ZRP,2013,W339781191,,,,,
ZRP,2013,W2278492616,,,,,
ZRP,2013,W338187593,,,,,
ZRP,2013,W332513884,,,,,
ZRP,2013,W323046400,,,,,
ZRP,2013,W93170236,,,,,
ZRP,2013,W177819644,,,,,
ZRP,2013,W198771554,,,,,
ZRP,2013,W194462386,,,,,
ZRP,2013,W181467716,,,,,
ZRP,2013,W953649450,,,,,
ZRP,2013,W8974209,,,,,
ZRP,2013,W953276846,,,,,
ZRP,2013,W977455451,,,,,
ZRP,2013,W281919725,,,,,
ZRP,2013,W996772829,,,,,
ZRP,2013,W942610014,,,,,
ZRP,2013,W972668089,,,,,
ZRP,2013,W315468850,,,,,
ZRP,2013,W3152478759,,,,,
ZRP,2013,W289054168,,,,,
ZRP,2013,W977787032,,,,,
ZRP,2013,W305040177,,,,,
ZRP,2013,W289620549,,,,,
ZRP,2013,W957725485,,,,,
ZRP,2013,W25918372,,,,,
ZRP,2013,W220941848,,,,,
ZRP,2013,W20602538,,,,,
ZRP,2013,W255224191,,,,,
ZRP,2013,W139785692,,,,,
ZRP,2013,W199748016,,,,,
ZRP,2013,W145103216,,,,,
ZRP,2013,W152817374,,,,,
ZRP,2013,W158419591,,,,,
ZRP,2013,W1597217921,,,,,
ZRP,2013,W16460052,,,,,
ZRP,2013,W172896309,,,,,
ZRP,2013,W173922923,,,,,
ZRP,2013,W174083593,,,,,
ZRP,2013,W1015937005,,,,,
ZRP,2013,W294827600,,,,,
ZRP,2013,W230202188,,,,,
ZRP,2013,W1003204073,,,,,
ZRP,2013,W320413881,,,,,
ZRP,2013,W1020498186,,,,,
ZRP,2013,W248932311,,,,,
ZRP,2013,W1035739804,,,,,
ZRP,2013,W269487512,,,,,
ZRP,2013,W1041700163,,,,,
ZRP,2013,W321617126,,,,,
ZRP,2013,W2285636478,,,,,
ZRP,2013,W107184941,,,,,
ZRP,2013,W108811262,,,,,
ZRP,2013,W108936026,,,,,
ZRP,2013,W319546033,,,,,
ZRP,2014,W264969282,,,,,
ZRP,2014,W229041570,,,,,
ZRP,2014,W1017508235,,,,,
ZRP,2014,W235060767,,,,,
ZRP,2014,W318652090,,,,,
ZRP,2014,W1026166688,,,,,
ZRP,2014,W1030824010,,,,,
ZRP,2014,W1033068635,,,,,
ZRP,2014,W1034560752,,,,,
ZRP,2014,W294554646,,,,,
ZRP,2014,W290896504,,,,,
ZRP,2014,W233976576,,,,,
ZRP,2014,W267702053,,,,,
ZRP,2014,W233874302,,,,,
ZRP,2014,W320459254,,,,,
ZRP,2014,W1143087458,,,,,
ZRP,2014,W231260366,,,,,
ZRP,2014,W2284433487,,,,,
ZRP,2014,W2284751163,,,,,
ZRP,2014,W2275515185,,,,,
ZRP,2014,W2269808919,,,,,
ZRP,2014,W2275808252,,,,,
ZRP,2014,W2277305716,,,,,
ZRP,2014,W2283549246,,,,,
ZRP,2014,W2283785032,,,,,
ZRP,2014,W251267256,,,,,
ZRP,2014,W278270036,,,,,
